_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
7802.2284,5224.536726,5119.600473,4581.703832,592.0312492,597.4629696,594.6326597,589.7541861,551.9284374,506.2529012,457.1837705,403.9108813,372.1505072,355.2872078,381.1836828,479.4163118,524.3138373,597.03015,675.5101776,733.8726047,784.2359339,783.6389475,777.4760446,758.6178221,871.046497,803.2745483,684.853999,584.8504082,473.0856159,429.8476474,386.5669412,258.0426321,3264.627391,392.3263947,651.3839114,794.6124842,873.8060426,932.9657014,924.9226995,851.5550481,818.9285683,598.929879,518.1679264,423.2493355,374.1082731,341.1465961,365.7444463,375.8989226,438.4153282,503.4381789,477.620142,500.4358101,519.6623904,494.6160127,516.0717004,479.613386,455.5875328,405.2221613,355.0352095,319.0062695,293.8656155,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,670.7793974,639.8953039,622.8964601,565.0716769,509.544895,447.0346743,407.7070026,378.1177065,394.6846843,445.4256391,535.9440269,682.3232372,742.9273181,806.1625146,886.8246726,912.9085387,928.7938415,887.6812491,830.2011804,767.1792489,841.670363,733.7574531,612.3854995,545.066051,483.1200679,530.7551224,533.8773267,367.4139355,3264.627391,523.115666,839.2770699,984.0172763,1018.809109,1048.153615,1002.858415,908.0534125,803.7375193,547.8366545,452.3195773,387.0633023,387.0568434,432.0567092,496.5682229,539.1261448,600.9534092,664.951878,610.0295075,607.8963727,610.3638259,593.4146948,559.4541983,502.8011535,451.4864339,384.629692,334.4278697,350.0357125,378.6000528,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,556.2921894,530.5327511,503.8462067,422.412121,338.0236678,259.5322716,227.178344,255.0019608,338.5911989,432.4627152,520.0480747,643.1562796,742.7442359,797.6998182,827.9190782,832.3196501,816.21382,756.8315533,671.092393,583.0951895,573.6941694,404.6245173,313.3448579,297.4054472,388.2125706,447.4114438,470.3700671,361.6973873,3264.627391,504.0198409,761.1832894,880.0568163,920.685071,887.9290512,816.1678749,651.5519933,574.2699714,343.5651321,244.4033551,211.9811312,243.148103,339.0943821,439.8738456,547.9425152,611.0073649,616.7738646,600.3540622,593.0033727,576.4512122,515.7722366,467.0042826,405.3652674,333.4576435,246.1300469,168.252786,125.1319304,132.8006024,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,521.6013804,444.3264566,374.0922346,190.7170679,34.525353,187.8430196,369.173401,497.9256973,671.4774754,786.8684769,887.4638021,1093.490283,1105.664054,1094.060784,1084.000461,987.0005066,867.37881,684.6561181,497.4535154,299.9816661,81.74350127,170.0264685,449.5119576,653.517406,803.8538424,934.5506942,894.3522796,574.8991216,3264.627391,663.0482637,956.6530196,993.6422898,910.969264,780.2339393,597.415266,342.4733566,146.1027036,124.9079661,306.2286727,469.0042644,644.4610151,749.24829,832.7028281,844.891709,848.1568251,841.9798097,669.6685747,600.6463186,503.0805105,396.9584361,287.5430403,172.6991604,99.35793879,166.1926593,270.7655813,357.0224083,433.5181657,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,618.0008091,586.20986,563.6851958,512.1376768,458.6283899,413.0484233,392.5315274,351.6475508,409.376355,460.1086828,515.1397869,626.3353734,698.2155828,754.8436924,776.6595136,784.7579245,773.9024486,733.5570871,656.9322644,578.4980553,598.8472259,471.365039,415.5406117,405.6131162,472.7462321,515.6141969,521.0230321,384.5126786,3264.627391,505.2444953,750.8728255,842.3496899,858.9586719,810.8668201,710.1950436,498.2930864,437.2687961,242.3901813,209.8880654,281.3680863,369.3846234,472.7219056,564.4616905,642.1409503,680.412375,659.2905278,592.2769622,557.1292489,498.5037613,403.1600179,338.5203096,245.9349507,152.0526225,88,136.5650028,147.6482306,213.5883892,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,855.0187132,818.7704196,775.5101547,714.2807571,621.5931145,510.6270655,403.3720367,331.549393,298.0603966,344.5765517,439.7101318,627.0135565,724.078725,830.764708,937.2112889,982.2672752,996.5244603,938.5312994,873.4008244,781.5299099,780.4626833,575.7299714,424.2004243,341.3517248,360.8559269,478.5498929,539.7962579,394.0875537,3264.627391,573.2660813,880.9086218,1017.646795,1026.182245,988.7375789,870.6233399,675.2540263,536.1203223,301.6637201,199.4016048,233.2144935,377.9550238,518.8024672,654.1070249,705.7435795,763.5207921,790.7749364,700.5041042,655.051143,602.3130415,471.6206102,394.9936708,277.2760357,156.4257012,96.0832972,152.1610988,207.8485025,303.1171391,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,520.8963429,522.5667421,527.8825627,498.8316349,463.6917079,419.0751723,400.7455552,358.298758,406.6743169,444.8145681,487.8288634,590.6174735,654.7824066,701.0235374,723.2288711,728.1792362,737.327607,710.9275631,651.5596673,591.0372239,630.2015551,505.2444953,474.9663146,453.7223821,489.2954118,512.7114198,498.7835202,367.5268698,3264.627391,480.6797271,723.4949896,813.6682371,853.2338484,807.8130972,725.909774,566.3232293,494.231727,305.851271,271.0350531,309.3477008,372.7787548,474.5292404,563.9689708,643.3443868,694.6020443,685.7885972,617.1458499,589.4480469,534.0505594,477.8755068,380.1710142,288.5030329,196.9873092,142.7200056,174.7970251,157.4325252,159.7654531,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,693.481795,671.4521576,634.1372091,615.4348056,566.9929453,509.0088408,452.6422428,403.2914579,385.7784338,396.376084,412.3784669,495.7912867,580.6108852,652.0191715,715.374028,749.096122,784.2684489,774.4430257,746.3417448,686.6330898,731.8387801,637.8777312,520.0778788,460.2195128,470.1201974,464.3210096,452.7692569,340.966274,3264.627391,460.1923511,704.4437522,812.5244612,812.5244612,819.5376745,754.6297105,602.7835432,557.5248873,400.0312488,359.923603,381.643813,422.7020227,493.0365098,568.958698,636.9756667,670.3737763,664.626963,603.4641663,574.7321115,531.048962,461.5560638,394.2714801,336.3004609,288.0277764,288.2568299,317.1639954,269.7647123,253.1580534,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,626.811774,603.5304466,577.8970497,540.5450953,482.6313293,421.8494992,375.6860391,322.0947066,340.0235286,355.0802726,396.0807998,478.7995405,572.2464504,640.4100249,693.5135183,733.7063445,764.198927,759,728.0934006,681.5841841,728.8689869,598.1212252,508.7681201,419.6724914,397.5437083,381.4773912,381.2938499,301.5592811,3264.627391,440.2556076,699.7042232,838.9803335,900.6092382,892.6863951,850.1917431,703.0369834,651.459899,454.6042235,351.4000569,303.7795253,306.5844093,382.5506502,472.4838622,570.5523639,635.3022903,652.2001227,631.3168776,625.0511979,599.4972894,531.7518218,488.2130682,421.4380144,343.3715189,288.2498916,258.9362856,240.8007475,239.9854162,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,704.3990346,658.2674229,607.0625997,594.7116949,558.2006808,510.3929858,445.5659323,351.3530987,302.6962174,250.2818411,224.7220505,306.4914354,369.2830892,464.9408565,562.1681243,640.5825474,698.6444017,734.7884049,728.7647083,719.2690734,821.9884427,695.9317495,627.950635,516.6139758,406.3889762,331.4935897,284.6840354,195.4737834,3264.627391,329.3584673,551.7191314,680.0183821,771.3682648,818.5847543,823.7147565,746.0428942,729.4491072,543.6110742,473.9715181,396.0315644,354.8098082,354.8098082,344.8158929,375.1546348,410.4436624,460.613721,441.7080484,456.2806154,465.3482567,444.5953216,451.2172426,436.4309797,409.3079525,375.353167,347.1138142,382.6042342,428.1646879,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,807.0099132,807.2651361,790.0892355,764.0215966,696.0244249,615,530.7438177,438.6935149,397.3726211,369.2654871,392.7658335,502.5703931,626.4479228,733.0225099,845.8096713,910.6640434,980.7028092,986.4344884,970.331902,920.6823556,1002.207563,896.0714257,718.9617514,588.3612836,533.1041174,478.0062761,455.702754,350.4069063,3264.627391,516.6052652,821.6386067,983.1424108,1068.24763,1076.589523,1042.578534,932.4510711,870.7037384,643.5231154,553.1084885,503.0795166,472.0021186,509.344677,571.5172788,637.0949694,695.5990224,709.0197458,674.8807302,672.9829121,660.2923595,611.7098986,571.82952,525.8488376,473.8269726,463.4878639,444.370341,372.0013441,307.0928198,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,788.0025381,747.2382485,700.3520543,610.5243648,520.3777474,409.9390199,329.1640928,252.1051368,292.5354679,381.9227671,481.0259868,628.990461,769.5251783,856.1962392,921.1802212,949.292368,968.1735382,950.0694711,874.4426797,808.1466451,835.028742,662.6439466,532.6434079,432.3019778,427.3546537,438.9453269,448.5365091,371.1401353,3264.627391,543.1482302,843.8104052,1007.262131,1087.393673,1096.777097,1038.965832,814.6318187,810.5615338,550.5288367,435.2298243,345.0594152,308.0162333,359.123934,451.2704289,569.9017459,660.0916603,676.7584503,673.968842,678.1887643,660.5967,612.0081699,573.2591037,509.1188466,441.0045351,357.3149871,284.1126537,255.6247249,265.9567634,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,760.0532876,777.1389837,773.1914381,739.7431987,685.2109164,599.174432,532.169146,439.4109694,393.4590195,354.4305292,343.4312158,428.9813516,522.4633958,623.1308049,726.4158589,806.2369379,884.6044314,934.1332881,932.6290795,932.8413584,1027.492579,917.8028111,801.9089724,663.7627588,535.6005975,378.5498646,274.3446737,205.8664616,3264.627391,357.8337603,620.2225407,803.1344844,950.0068421,1011.597252,1050.217597,961.303282,980.6171526,759.6222746,658.0592678,543.3313906,397.8592716,278.0377672,212.0589541,241.2488342,317.1907943,413.1464631,460.3314024,526.8358378,576.8413993,528.7882374,592.5343872,572.0707998,537.059587,497.9809233,440.0693127,397.1901308,348,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,813.2514986,778.0616942,729.9376686,701.3643846,645.0379834,559.7856733,454.4634199,328.7019927,196.7358635,58.24087911,104.5466403,262.2517874,427.9836445,566.0830328,701.7763176,802.2418588,884.843489,904.8607628,903.2319746,864.1678078,979.8229432,862.4389833,690.6113234,500.2249494,276.2607464,96.54014709,71.44928271,143.4224529,3264.627391,341.4234907,600.7611838,784.3118002,893.0022396,976.3657102,984.229648,873.8014649,872.7021256,609.85982,502.8449065,370.4659229,253.0553299,112.5077775,43.01162634,172.5340546,286.8030683,368.4521679,408.2597213,458.0622228,494.5401905,489.8418112,513.5172831,496.9064298,464.3619278,405.7831933,345.9046111,378.0820017,411.3052395,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,822.1344172,804.5035736,780.9052439,758.8919554,692.141604,613.3294384,510.662315,389.7601827,265.0471656,143.7358689,153.0522787,299.0802568,468.0523475,629.1581677,768.609784,879.0591561,974.0867518,1000.382427,1017.385866,963.4074943,1058.944758,927.5559282,717.0829799,522.0957767,357.0658203,227.015418,257.3888109,249.0702712,3264.627391,464.6568626,774.9322551,980.6089945,1099.409387,1152.756696,1125.277743,973.9327492,930.3338111,656.7686046,510.4390267,373.0214471,238.5372088,234.6763729,338.1434607,461.2027754,584.054792,652.1610231,668.249205,690.8784264,697.9405419,626.7064704,640.4404734,566.7142137,498.1244824,396.376084,293.3734821,275.1145216,301.4962686,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,680.8949992,651.5189944,622.0289382,579.1588728,504.2420054,447.2001789,401.6926686,384.8869964,373.1340242,409.3079525,470.0053191,615.5201053,680.8773752,755.9160006,833.7637555,873.4323099,891.109982,868.0973448,834.6843715,759.2950678,804.0478841,658.8634153,544.2177873,458.1877344,436.5775991,472.6118915,492.2641567,358.0349145,3264.627391,536.3674114,843.2342498,1011.096929,1058.26698,1071.590407,1017.07866,892.2387573,777.3139649,534.692435,413.9045784,339.9911764,338.7403135,417.3463789,535.3027181,625.2455518,709.8401228,773.8481763,734.418137,734.7768369,735.8478104,613.9096025,636.3411035,561.1105061,473.6296021,395.5047408,314.4280522,324.1373166,348.501076,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,613.1794191,585.8438358,570.8108268,507.6583497,445.4054333,372.2109617,313.1932311,248.8473428,286.9006797,343.1850813,439.0455557,584.3089936,666.4420455,742.8445329,808.1249903,825.5767681,835.2592412,802.9551669,736.4679219,664.1084249,708.0183613,536.0643618,453.0452516,378.8931248,364.0494472,440.5201471,473.2071428,351.5408938,3264.627391,503.8025407,798.6438505,917.0005453,977.4303044,968.5628529,904.7983201,690.9384922,656.8386408,412.069169,316.5264602,261.629509,318.1571939,411.5847422,513.4685969,607.4273619,675.1192487,725.441245,664.2476948,661.1542936,631.5417643,544.4354875,529.0368607,460.2575366,378.0119046,279.5174413,220,209.2964405,218.8264152,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,492.2936116,487.7550615,482.6696593,434.4801491,370.653477,322.3491895,325.207626,334.8611653,370.1256543,423.2493355,490.5394989,615.9066488,664.9586453,712.0252805,756.7364138,763.5718696,763.8769534,717.9582161,666.7390794,586.7580421,607.0123557,503.7459677,416.3291967,397.5374196,424.6056994,478.5530274,489.8663083,350.3441165,3264.627391,488.4147827,747.9919786,879.4657469,906.3266519,888.270792,804.8254469,625.9049449,564.4616905,371.7969876,270.6325923,260.4995202,329.1094043,426.7083313,533.5859818,611.8643641,675.8054454,708.0014124,639.6162912,627.389034,590.5116426,515.7402447,455.8618212,373.8047619,280.1285419,206.7123605,177.3414785,117.6307783,92.57429449,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,651.7675966,638.3455177,621.9614136,542.3550498,417.4553868,297.8338463,176.0511289,112.4455424,174.416169,293.8332861,435.9002179,639.5287327,736.7258649,827.4206911,922.0005423,960.7085927,963.6000208,890.7940278,826.5669967,698.363802,655.7537648,442.538134,193.4140636,59.07622195,229.8173188,447.6114386,534.176937,399.1115132,3264.627391,600.3765485,933.8233238,1101.68825,1106.101713,1096.281442,987.3423925,757.7209249,622.4628503,342.2995764,140.6022759,68,297.5936827,483.1604288,652.1265215,743.7593697,849.35034,914.7764754,849.8476334,826.5071083,788.8852895,748.3448403,616.0819751,484.5389561,346.4332548,201.5564437,54.23098745,67.47592163,148.4048517,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,606.8550074,569.1511223,532.0084586,433.5262391,308.2482766,198.962308,116.7647207,172.5253605,268.4045454,385.0311676,509.8431131,673.8820372,757.005284,818.1326298,863.4500565,865.0369934,835.1095736,758.8708718,655.8170477,531.347344,468.3513638,251.8034948,97.41663102,176.1618574,340.6170871,473.9134942,524.6903849,381.6621543,3264.627391,516.4426396,774.034237,876.4456629,879.4918988,821.0219242,716.6010047,504.1676309,388.2022669,161.4001239,11.66190379,152.9477035,305.3948264,424.4172475,532.169146,591.2165424,640.5411774,658.7381877,587.9294175,563.5290587,517.8204322,444.1441208,375.5422746,274.1167634,170.0735135,57.03507693,47.63402146,114.629839,199.2510979,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,803.7866632,774.1892533,742.1219576,657.0616409,534.0720925,418.6454347,327.8002441,274.3228026,307.1677066,388.8920159,502.015936,673.5948337,789.9094885,891.0667764,959.4425465,988.4841931,998.4192506,958.2301394,895.0424571,789.7575577,791.2736568,625.4998002,459.1317894,373.8769851,419.0763654,480.0104166,520.8733051,397.2316704,3264.627391,571.210119,890.8630647,1048.226121,1095.436443,1082.013863,1006.012425,840.4391709,729.2544138,489.8254791,370.3093302,333.2566578,338.0902246,441.9739811,562.6455367,664.0549676,746.3243263,795.1213744,751.3734092,742.4890572,714.7027354,680.8648911,594.9327693,513.4082196,410.4168613,339.7675676,273.6731627,212.8778993,199.0401969,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,757.6344765,743.8716287,729.0336069,665.1586277,578.4574315,493.0922835,433.3358974,412.093436,399.4308451,446.4302857,518.6916232,696.287297,763.5194824,836.9617673,913.8982438,942.7348514,950.2720663,934.4479654,876.2282808,804.1504834,850.940656,713.8977518,593.2301408,507.8287113,463.7779641,505.5887657,516.4348943,358.3085263,3264.627391,533.1266266,854.4682557,1001.575259,1073.212467,1084.805973,1041.318875,916.8124127,828.4521712,578.7192756,470.0042553,375,363.8158875,430.2975715,525.0771372,598.1178814,675.5982534,774.8244963,724.5909191,744.8556907,743.5509397,740.7057445,672.0305053,612.5373458,533.0553442,444.2274192,354.0692023,290.3411786,264.5600121,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,525.0390462,526.5453447,530.5186142,490.9786146,445.4267617,390.8618682,351.6731437,304.3106965,277.9658252,301.8774586,354.391027,472.4235388,533.4988285,597.1641315,666.964017,706.9540296,725.960054,719.5283177,684.6057259,640.8689414,712.7818741,578.3234389,496.2348234,389.2518465,309.2329219,326.9311854,338.7535978,247.7357463,3264.627391,391.5635325,634.9881889,766.9765316,831.3314622,862.2557625,838.0507145,757.7492989,691.551878,465.8433213,372.0752612,276.1340254,253.8700455,267.1516423,327.482824,392.8256611,468.7877985,534.1582163,510.9804302,528.7362291,533.8351806,543.3691195,517.3490118,475.1778614,425.0576431,355.1056181,288.0624932,227.8464395,184.4911922,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,390.4100409,380.2367683,390.7441618,269.9203586,178.3395638,213.3565092,319.5074334,464.612742,570.4463165,689.4461545,790.7780978,947.6243982,993.4193475,1008.888993,1001.511358,947.0300946,863.3018012,727.0275098,572.0314677,406.5095325,294.7168132,189.6944912,350.7549002,540.1083225,698.5248743,812.480769,812.1779362,548.0811984,3264.627391,677.6208379,977.8425231,1052.768731,1002.991525,889.9820223,723.9033085,499.3806164,284.0633732,85.42247948,210.4400152,397.8165406,566.4141594,713.4423593,832.5917367,888.4143178,930.0134408,932.2027676,804.2002238,742.2021288,653.2419154,545.8800234,424.9847056,288.0138886,150.5622795,60.07495318,185.2241885,185,212.5511703,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,531.0009416,508.2843692,511.4498998,444.0833255,393.9352739,358.5038354,366.4887447,399.9412457,456.3299245,526.459875,608.7380389,753.9389896,802.6281829,841.8847902,876.527809,866.9682808,828.9004765,757.5519784,671.8243818,568.4012667,590.5929224,456.6158123,449.0211576,472.704982,549.4815738,638.2828527,634.6692052,437.3431147,3264.627391,568.6000352,852.0052817,955.376889,952.4730967,899.5387707,800.8095904,635.7562426,523.3364119,310.2579572,291.1563154,357.8826623,478.156878,597.8645332,693.0180373,757.0323639,800.7427802,828.2058923,728.7530446,691.3783335,633.6789408,573.6061366,485.9681059,390.0064102,302.4235441,239.8853893,256.4254278,209.6687864,213.1220308,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,738.694118,691.6277901,650.3698948,559.3943153,453.7664598,335.5964839,238.8723508,217.0829335,271.00738,380.4260769,483.1945778,660.7306562,770.14609,853.0345831,912.6510834,936.0026709,917.0441647,878.7650425,792.6544014,677.0206792,642.0412759,436.0940266,250.0179994,165.3027525,304.8442225,432.2603382,500.4408057,380.7387556,3264.627391,555.0036036,865.1965095,992.0912256,1040.70601,993.3302573,903.71511,708.3819591,581.8539336,319.2256255,146.2908063,96.04686356,248.3384787,413.4839779,552.0443823,657.7788382,741.1909336,793.227584,735.0605417,726.8459259,687.8262862,638.1676896,529.2343526,425.6994245,300.0833218,170.6985647,28.31960452,105.0047618,225.88714,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,708.7460758,675.9534008,640.3663014,558.233822,448.9509996,327.9085238,214.3944962,146.2497863,183.1338308,300.5411785,428.7248535,638.4120926,749.675263,845.842775,952.184856,985.5074835,996.0281121,941.2061411,869.7873303,763.0163825,722.6852704,477.4484265,252.1785082,71.42128534,219.4925967,432.7089091,532.9624752,400.562105,3264.627391,610.170468,967.7355011,1133.086493,1158.803693,1122.758211,1028.492586,833.5064487,658.4375445,370.3849349,161.4434886,56.5154846,282.0726857,467.238697,630.8169307,739.9797295,842.9472107,915.7253955,841.4677653,833.3186665,798.153494,741.7937719,622.0490334,505.0782118,364,230.2172887,93.05912099,37.58989226,165.0848267,0,8175,0
