_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
7802.2284,5224.536726,5119.600473,4581.703832,719.6721476,721.3556682,723.1500536,652.0375756,559.1511424,463.3141483,384.2251944,338.4346318,312.1810372,368.9119136,464.6859154,659.1282121,743.3471598,839.9619039,931.798798,970.8290272,985.6997514,951.5319227,892.0700645,809.452284,832.9609835,632.6365465,494.4340199,367.0776485,320.0390601,425.5643312,484.4873579,359.1893651,3264.627391,560.8083452,906.0888477,1066.512072,1127.369061,1138.509991,1072.558157,922.4364477,791.9608576,500.596644,345.7007376,228.560714,259.9788453,386.8281272,531.3379339,632.2475781,732.216498,836.4454555,780.0801241,780.5081678,775.6964613,752.7018002,671.2749064,576.7815878,464.5600069,348.3862799,226.2410219,148.0033783,74.24284477,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,738.5126945,730.2177757,730.0390401,664.2145738,557.0466767,463.2116147,371.251936,331.1223339,322.1878334,367.1852394,465.0892387,642.8320154,734.3296263,831.1546186,831.1546186,973.5568807,998.6721184,953.5412943,910.4861339,819.7194642,849.3774191,663.6414695,499.9009902,368.6353212,332.8618332,402.0795941,462.835824,348.5398112,3264.627391,549.6262366,893.7253493,1065.184022,1134.094352,1139.4231,1086.521974,921.5318768,822.3241453,549.0737655,549.0737655,259.9326836,238.5330166,351.9502806,496.1461478,598.101162,709.3299655,811.4776645,776.4695744,782.5400948,787.1213375,778.4015673,684.6575786,600.0866604,497.0090542,393.8451472,279.1791539,254.6860813,244.7243347,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,874.0091533,828.4014727,771.1860995,707.6340862,623.1227808,517.0038685,434.4249072,334.3321702,324.6074552,348.6100974,405.1876109,568.0008803,703.0504961,822.2706367,904.3152105,960.9146684,1003.076268,1028.974247,974.0328537,917.2229827,961.5139105,740.9298212,598.4647024,429.1969245,356.287805,340.8372045,386,340.3086834,3264.627391,554.4231236,901.4044597,1084.066419,1215.454647,1223.246909,1183.711113,1030.274235,924.9951351,615.007317,456.5544874,308.7296552,213.7849387,290.4617014,441.4306288,603.7226184,730.9616953,796.9473006,792.6865711,818.0739575,821.4584591,758.758196,706.4000283,639.0618123,639.0618123,423.0425511,300.5411785,314.2005729,361.3876036,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,758.7147026,757.1769938,746.404716,674.6391628,605.6566684,504.4006344,419.6403222,345.5792239,320.6633749,358.1131106,436.3633807,576.3028718,716.6868214,822.9465353,911.0971408,969.1197036,992.0453619,1001.40701,944.1276397,892.4595229,941.875788,749.6032284,606.2021115,440.0511334,361.2035437,355.2365409,391.1521443,344.3980255,3264.627391,546.4329785,879.6868761,1058.459258,1183.628742,1208.585951,1167.634361,994.0754499,934.3971318,624.7511505,468.4655804,313.7467131,231.1752582,279.8660394,408.682028,581.5324583,694.6610684,753.5150961,762.9973788,788.7084379,792.7048631,774.0316531,722.7980354,659.7613205,565.1477683,442.366364,321.6721934,226.9273011,132.4122351,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,750.2193013,752.745641,749.9633324,684.3171779,599.1594112,501.677187,415.5622697,311.4113036,292.7541631,304.8688243,394.3120592,558.5875043,666.9910044,778.257027,886.4355589,962.3601197,1000.046499,985.3983966,960.4025198,882.374637,922.5188345,751.962765,578.3329491,414.9337296,314.0350299,344.5243097,408.1776574,318.4273858,3264.627391,540.1564588,882.5400841,1068.565393,1155.703249,1183.662536,1136.232811,936.0902734,890.7058998,611.1251918,441.5110418,286.190496,204.9804869,299.549662,443.0914127,569.8254119,686.0269674,789.9702526,761.0026281,783.0229882,781.0102432,732.5250849,698.6451174,619.8015812,518.2673055,409.0342284,298.7072145,244.1003892,183.3575742,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,818.687364,796.9899623,758.2380893,705.9249252,595.927848,500.596644,403.3323691,282.4057365,283.0635971,302.3325983,382.7858409,555.4745719,662.1276312,799.825606,905.2872472,972.3646435,1021.15278,998.3551472,968.6098286,894.3852637,929.5181547,692.1329352,568.6941181,387.5590278,301.7283547,318.2766093,396.6988782,320.0765533,3264.627391,550.0909016,892.6600697,1092.242189,1181.890435,1201.802396,1151.314466,956.4355702,891.0903433,603.8311022,431.9317076,284.2551671,188.0957203,294.0425139,445.8250778,581.5677089,710.8621526,799.3021957,779.4831621,790.1651726,804.3108852,772.5729739,702.1808884,614.1025973,507.0088757,408.0490167,287.1375977,224.4749429,206.8864423,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,705.7435795,710.6257806,722.9287655,647.284327,569.239844,468.6704599,378.4507894,318.0974693,277.3625786,336.1814986,438.5430424,607.9753284,726.2299911,838.5254916,922.074292,973.9327492,1004.064241,989.0586434,932.6231822,850.2123264,917.9874727,746.1313557,573.0488635,401.2891725,284.344861,344.6461954,404.2091043,337.7173374,3264.627391,555.0684642,890.6520084,1078.712659,1178.692496,1209.338662,1176.790975,1137.974077,934.1332881,599.5740154,452.0929108,276.9855592,203.9607805,267.2171402,400.9401452,553.1762829,671.0625902,761.4492761,755.1119122,787.4065024,804.8080516,756.2076434,739.2563831,670.9664671,580.0249995,462.0183979,334.4009569,277.9370432,211.6341182,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,777.9730072,772.2434849,755.6189516,695.6608369,614.4477195,506.3328944,412.171081,282.9858654,291.9400623,323.4331461,398.5887605,541.7130237,684.8773613,808.5406607,889.823578,956.3080048,997.0842492,999.4928714,947.8491441,885.144621,940.5110313,738.1090705,577.3820226,397.4317551,324.1388591,318.924756,382.2800021,340,3264.627391,548.2335269,886.6481828,1069.422741,1192.102345,1188.707281,1147.001744,996.002008,896.2282075,580.8769233,418.6036311,274.8235798,206.1940833,296.5467923,439.3904869,604.9958678,735.0544198,791.260387,781.6245902,802.5559171,801.6395699,692.7409328,696.4919239,621.746733,516.23638,397.585211,276.5375201,180.7595087,78.77182237,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,715.2565973,720.5005205,722.3800939,647.9320952,557.8180707,461.2786576,369.8783584,301.2806001,261.3541658,314.4932432,426.0751107,608.6123561,715.0027972,817.1523726,915.5812362,973.2980016,1004.542184,982.4235339,938.5398233,859.3416084,906.4022286,735.2781787,553.7698078,397.5172952,265.3167918,346.7333269,420.3962417,330.6055051,3264.627391,550.0581787,886.9729421,1081.466597,1160.11034,1211.328609,1169.034644,1023.400704,920.5786224,615.8002923,451.136343,287.6421388,203.5386941,273.7663237,418.7135059,531.0837975,658.7381877,768.2375935,751.7832134,776.0270614,789.3719022,754.0875281,734.5563287,662.8612223,579.3530875,459.3081754,343.1442845,272.5912691,195.064092,0,8175,0
7802.2284,5224.536726,5119.600473,4581.703832,726.4165472,726.8080902,726.8080902,647.9320952,567.733212,465.537324,380.2959374,274.182421,248.2941804,284.0070422,383.3431883,577.4989177,675.642657,781.5433449,891.9579587,943.3583624,971.600741,975.1574232,922.4055507,850.5069077,889.8792053,721.0443814,546.0009158,379.8855091,247.111311,326.9892965,404.1051843,318.9686505,3264.627391,532.1522339,875.7214169,1053.95683,1147.443245,1187.050968,1131.943461,989.4003234,884.0322392,581.257258,422.933801,258.5362644,182.660888,275.0454508,419.7761308,549.739029,661.5391145,766.0300255,739.8161934,767.1310188,774.0859125,728.1428431,705.2517281,631.6272635,540.8974025,415.1457575,299.4461554,224.1004239,154.304893,0,8175,0
